Wall time,Step,Value
1653140857.689563,461,0.0626908615231514
1653140868.243666,464,0.06599795073270798
1653140873.586405,465,0.0704377144575119
1653140903.193618,474,0.05388656631112099
1653140906.036327,475,0.050382573157548904
1653140957.745424,486,0.054441653192043304
1653140966.107092,489,0.047795698046684265
1653140969.111438,490,0.05275591462850571
1653140977.128783,492,0.056180525571107864
1653140983.155543,494,0.06029453128576279
1653141024.785683,508,0.046084556728601456
1653141046.463909,513,0.042597461491823196
1653141047.898154,515,0.12938281893730164
1653141057.564773,518,0.04976736754179001
1653141062.856681,520,0.049665667116642
1653141109.638466,525,0.049434080719947815
1653141112.408192,526,0.058151789009571075
1653141130.223644,532,0.04071350768208504
1653141136.279886,534,0.04048633575439453
1653141139.302613,535,0.040456630289554596
1653141145.69756,537,0.04525741934776306
1653141149.695976,538,0.042842838913202286
1653141159.381689,541,0.06602367758750916
1653141166.291898,543,0.043554965406656265
1653141181.172547,548,0.04992205649614334
1653141184.1343,549,0.045258015394210815
1653141209.965967,558,0.05024026706814766
1653141216.37144,560,0.04545477405190468
1653141228.733083,564,0.042895399034023285
1653141231.540165,565,0.03928464651107788
1653141234.284575,566,0.04742903262376785
1653141244.359663,570,0.15206781029701233
1653141255.585056,574,0.07594747096300125
1653141260.871369,575,0.09773700684309006
1653141270.753793,578,0.06043323129415512
1653141278.156116,580,0.04519188776612282
1653141284.770215,582,0.03332388401031494
1653141287.502266,583,0.03859574720263481
1653141290.263635,584,0.04446718096733093
1653141293.099523,585,0.03588316589593887
1653141298.774372,587,0.0477503202855587
1653141302.95451,588,0.04475286975502968
1653141320.382878,593,0.04523923993110657
1653141324.839356,594,0.039311327040195465
1653141369.226606,601,0.03929640352725983
1653141379.399257,603,0.03819402679800987
1653141400.579955,609,0.028484821319580078
1653141403.510584,611,0.02722296491265297
1653141419.97973,616,0.04458528384566307
1653141442.074605,621,0.044934891164302826
1653141451.356192,623,0.03616853803396225
1653141503.26882,635,0.03991008922457695
1653141531.776383,642,0.033765725791454315
1653141534.490643,643,0.03415906801819801
1653141544.683927,645,0.03319874778389931
1653141548.033216,646,0.02577245980501175
1653141555.130735,647,0.03678165376186371
1653141559.839584,648,0.03754372149705887
1653141570.543949,650,0.028898578137159348
1653141580.26618,653,0.0356975793838501
1653141604.035886,657,0.03534289449453354
1653141606.977685,658,0.03982481360435486
1653141620.716313,662,0.03822333365678787
1653141633.751393,665,0.040063317865133286
1653141656.369392,669,0.031931281089782715
1653141674.448871,672,0.03039463981986046
1653141678.505335,673,0.031868234276771545
1653141689.726639,675,0.032140761613845825
1653141693.920194,676,0.033904463052749634
1653141700.389911,678,0.030380267649888992
1653141703.501237,679,0.028404295444488525
1653141706.508497,680,0.03163797780871391
1653141715.859888,683,0.0337049663066864
1653141719.618213,684,0.02984238974750042
1653141723.015152,685,0.04785270243883133
1653141733.002377,687,0.02959739975631237
1653141739.364728,689,0.031460028141736984
1653141743.857428,690,0.007778061553835869
1653141774.510232,697,0.032298579812049866
1653141786.934155,700,0.030710091814398766
1653141815.738834,704,0.033753812313079834
1653141826.16949,707,0.03315933793783188
1653141832.986309,709,0.031746674329042435
1653141840.059969,711,0.02976740337908268
1653141852.069343,715,0.03469477593898773
1653141863.766621,719,0.029908346012234688
1653141880.543487,722,0.028254970908164978
1653141894.777442,723,0.025766396895051003
1653141897.86991,724,0.026680774986743927
1653141903.308706,725,0.030520642176270485
1653141928.821831,731,0.030966592952609062
1653141968.44638,737,0.027333911508321762
1653141977.71024,739,0.033069074153900146
1653141981.237509,740,0.030475571751594543
1653141996.649734,744,0.030662985518574715
1653142005.97175,747,0.02787497639656067
1653142009.178678,748,0.026665927842259407
1653142033.035112,751,0.029034726321697235
1653142036.978807,752,0.03070906549692154
1653142042.884513,753,0.02995610237121582
1653142056.113921,755,0.02752750925719738
1653142066.984815,757,0.027387728914618492
1653142091.293073,763,0.031153935939073563
1653142109.621557,766,0.028512541204690933
1653142114.563746,767,0.028365030884742737
1653142134.562665,770,0.028224634006619453
1653142137.612846,771,0.033141713589429855
1653142140.86286,772,0.027946123853325844
1653142147.259299,774,0.02807222306728363
1653142150.685721,775,0.029024465009570122
1653142169.586362,781,0.027647623792290688
1653142180.044027,785,0.030166780576109886
1653142182.658768,786,0.031752247363328934
1653142193.896762,788,0.027803732082247734
1653142213.83529,790,0.026487212628126144
1653142221.864435,792,0.02734225057065487
1653142224.626559,793,0.027850957587361336
1653142227.324835,794,0.0268538985401392
1653142231.715223,795,0.03354194760322571
1653142235.624439,796,0.031380102038383484
1653142239.112674,799,0.012319921515882015
1653142246.492654,801,0.03218935802578926
1653142260.924562,803,0.03136806562542915
1653142280.80779,806,0.031029721722006798
1653142286.833608,808,0.02694851905107498
1653142289.773841,809,0.029233071953058243
1653142293.963455,810,0.026828594505786896
1653142311.199699,816,0.019999317824840546
1653142313.417083,817,0.024204911664128304
1653142325.647026,819,0.03192542865872383
1653142343.561486,822,0.03088267520070076
1653142354.71467,826,0.028464684262871742
1653142363.095021,829,0.028931831941008568
1653142386.860346,832,0.0293525829911232
1653142398.405499,833,0.030639303848147392
1653142407.504994,835,0.02893086150288582
1653142410.381591,837,0.08408553153276443
1653142413.311402,839,0.012602431699633598
1653142433.468327,844,0.02922210656106472
1653142444.144008,847,0.030031174421310425
1653142461.590608,849,0.03138907626271248
1653142510.97019,864,0.02945244498550892
1653142534.169837,868,0.027700437232851982
1653142537.836319,870,0.025780348107218742
1653142538.758623,871,0.03711181879043579
1653142545.438929,875,0.03316472843289375
1653142556.677865,877,0.030881384387612343
1653142569.682012,881,0.02649877406656742
1653142576.561415,883,0.023857196792960167
1653142596.448493,885,0.026463506743311882
1653142609.995951,888,0.03495495393872261
1653142617.050177,890,0.026546794921159744
1653142620.183864,891,0.03269470855593681
1653142627.593034,893,0.030011886730790138
1653142639.957968,897,0.02953805960714817
1653142653.450944,901,0.027080554515123367
1653142678.269274,908,0.027792418375611305
1653142680.909881,909,0.03194284439086914
1653142684.556248,910,0.029081624001264572
1653142687.693624,911,0.03521024435758591
1653142695.246977,913,0.03529836982488632
1653142704.885298,916,0.02680051140487194
1653142707.608013,917,0.023654166609048843
1653142710.450287,918,0.026598429307341576
1653142730.046963,921,0.029992595314979553
1653142747.363076,922,0.02904949150979519
1653142750.716642,923,0.029790041968226433
1653142753.571887,924,0.03517983853816986
1653142787.510987,932,0.026885030791163445
1653142790.566122,933,0.029241088777780533
1653142816.320701,936,0.030704231932759285
1653142843.933845,943,0.03137541934847832
1653142853.803557,946,0.02390388399362564
1653142902.764051,954,0.028307564556598663
1653142906.836682,955,0.02478686347603798
1653142940.844725,957,0.02847641333937645
1653142943.611534,958,0.02950768545269966
1653142946.788289,959,0.025776712223887444
1653142965.558981,962,0.02866113744676113
1653142975.737519,963,0.029784100130200386
1653142981.463856,965,0.026521118357777596
1653142990.774455,967,0.028558634221553802
1653143019.515676,972,0.026099201291799545
1653143031.205451,973,0.030431779101490974
1653143045.46306,977,0.030023574829101562
1653143049.037384,978,0.03029659576714039
1653143054.73217,979,0.028314994648098946
1653143069.246033,980,0.02679608017206192
1653143104.198216,983,0.02789444476366043
1653143108.357677,984,0.029821792617440224
1653143113.806195,985,0.02629099041223526
1653143132.633453,988,0.02888309955596924
1653143135.530776,989,0.032041579484939575
1653143168.180895,997,0.030301745980978012
1653143191.998515,1001,0.03039698489010334
1653143201.39108,1003,0.02765173837542534
1653143209.990092,1005,0.027418965473771095
1653143217.253262,1006,0.028111854568123817
1653143229.909307,1009,0.03020828403532505
1653143254.080179,1012,0.027569763362407684
1653143257.182582,1013,0.029471740126609802
1653143260.062439,1014,0.029633013531565666
1653143263.056776,1015,0.03066450171172619
1653143271.518158,1018,0.027384163811802864
1653143293.110235,1026,0.028544044122099876
1653143298.568087,1028,0.028907211497426033
1653143309.577464,1032,0.02741248719394207
1653143312.291107,1033,0.029657552018761635
1653143321.373837,1036,0.027459895238280296
1653143333.204364,1038,0.02753831073641777
1653143353.994713,1040,0.0276477187871933
1653143391.077503,1045,0.03353806957602501
1653143430.07961,1052,0.02812500111758709
1653143434.395006,1053,0.0282493457198143
1653143443.9161,1056,0.02739388309419155
1653143450.010548,1058,0.02493502013385296
1653143474.60729,1064,0.028664780780673027
1653143480.855888,1065,0.027044139802455902
1653143499.129357,1067,0.028570840135216713
1653143503.908879,1069,0.03051718883216381
1653143519.874506,1073,0.03365839645266533
1653143546.963317,1077,0.01051310170441866
1653143553.618826,1079,0.03164326027035713
1653143565.96199,1084,0.038821350783109665
1653143569.209768,1085,0.030841680243611336
1653143569.924382,1086,0.015592776238918304
1653143599.434309,1093,0.027967387810349464
1653143611.506394,1094,0.029405739158391953
1653143644.942474,1100,0.03040260635316372
1653143657.915928,1104,0.02819843403995037
1653143672.483593,1105,0.026523089036345482
1653143686.336535,1106,0.02944680117070675
1653143744.543175,1115,0.02912338636815548
1653143751.362728,1117,0.026569215580821037
1653143764.438033,1120,0.03015952557325363
1653143787.179514,1126,0.03291142359375954
1653143787.891122,1127,0.010424861684441566
1653143804.612064,1131,0.028344199061393738
1653143818.560363,1134,0.029867378994822502
1653143824.121619,1135,0.02994365431368351
1653143839.631824,1136,0.0325508750975132
1653143898.522343,1150,0.023262036964297295
1653143912.832307,1153,0.032080721110105515
1653143922.496197,1156,0.035754524171352386
1653143925.19506,1157,0.030753305181860924
1653143927.915659,1158,0.02911476418375969
1653143952.238674,1161,0.030159203335642815
1653143963.519929,1162,0.034776750952005386
1653143966.647358,1163,0.03768331930041313
1653144048.181563,1181,0.029512381181120872
1653144054.757423,1183,0.029916973784565926
1653144058.008688,1184,0.030488139018416405
1653144064.512473,1186,0.03148113936185837
1653144096.269989,1187,0.03335021436214447
1653144117.344012,1193,0.0313529372215271
1653144118.066345,1194,0.020279040560126305
1653144121.039019,1196,0.014296984300017357
1653144129.86481,1198,0.03343387693166733
1653144136.224787,1200,0.030112627893686295
1653144145.618164,1202,0.033292826265096664
1653144173.481323,1205,0.03611842542886734
1653144188.330149,1207,0.032607823610305786
1653144198.044187,1209,0.03297595679759979
1653144203.550102,1211,0.028958788141608238
1653144209.108085,1213,0.03315594047307968
1653144214.549306,1215,0.033569373190402985
1653144267.929465,1225,0.0372878834605217
1653144275.875878,1229,0.03750453144311905
1653144304.541052,1233,0.033021047711372375
1653144305.253252,1234,0.05231647938489914
1653144305.964229,1235,0.011070897802710533
1653144313.217693,1237,0.03651920333504677
1653144327.424152,1240,0.03995033726096153
1653144340.014348,1243,0.03624165058135986
1653144349.208033,1245,0.03595753759145737
1653144374.747377,1248,0.038591448217630386
1653144400.098239,1254,0.035221122205257416
1653144409.034385,1256,0.03791794180870056
1653144416.565049,1258,0.04189209267497063
1653144421.712342,1259,0.018831970170140266
1653144425.352269,1262,0.044286198914051056
1653144428.887449,1263,0.040307462215423584
1653144429.598179,1264,0.1743866354227066
1653144437.009058,1267,0.03770681098103523
1653144463.77648,1275,0.03930942714214325
1653144473.492008,1280,0.057029470801353455
1653144480.235395,1282,0.036590855568647385
1653144509.657303,1288,0.046543341130018234
1653144526.676567,1292,0.04007431119680405
1653144529.521361,1293,0.04105798155069351
1653144532.703429,1294,0.03644184023141861
1653144540.187682,1295,0.035647448152303696
1653144571.692713,1301,0.04706816375255585
1653144592.147892,1304,0.03990273177623749
1653144626.473904,1311,0.017758945003151894
1653144629.398966,1313,0.08651606738567352
1653144648.120253,1316,0.04334448650479317
1653144652.686138,1317,0.041842520236968994
1653144660.63952,1320,0.05001839995384216
1653144674.339397,1326,0.05358939617872238
1653144682.867879,1328,0.048167891800403595
1653144688.855199,1331,0.01141236163675785
1653144702.216749,1334,0.03881847858428955
1653144707.430475,1335,0.048804737627506256
1653144720.476631,1336,0.04111107438802719
1653144723.326644,1337,0.03790793567895889
1653144726.047792,1338,0.04694506525993347
1653144742.973381,1344,0.036142755299806595
1653144797.688025,1350,0.04345442354679108
1653144806.379224,1356,0.05581912398338318
1653144820.47849,1362,0.041419655084609985
1653144830.546346,1367,0.015606840141117573
1653144867.43226,1371,0.04194251075387001
1653144894.290081,1378,0.04296599701046944
1653144899.536299,1380,0.06055746600031853
1653144907.211007,1383,0.045853208750486374
1653144915.475323,1385,0.07466138899326324
1653144916.185934,1386,0.014732001349329948
1653144924.957514,1389,0.039585765451192856
1653144929.045268,1390,0.04273219034075737
1653144939.073376,1392,0.041683685034513474
1653144941.837666,1393,0.045625995844602585
1653144957.375513,1396,0.04074461758136749
1653145040.190982,1413,0.0408894307911396
1653145042.926726,1414,0.0421358197927475
1653145046.226516,1415,0.04165749251842499
1653145065.983816,1420,0.042273569852113724
1653145086.521541,1423,0.043259017169475555
1653145120.243981,1427,0.04995878040790558
1653145123.420643,1428,0.04600745067000389
1653145125.983906,1429,0.046320345252752304
1653145151.29613,1433,0.025515563786029816
1653145152.009344,1434,0.05095632001757622
1653145154.223795,1435,0.024576621130108833
1653145166.354473,1437,0.04593687877058983
1653145179.056574,1439,0.045185498893260956
1653145192.737169,1441,0.04370715096592903
1653145205.471935,1443,0.025134539231657982
1653145229.101151,1451,0.03138277679681778
1653145246.336727,1456,0.04775482043623924
1653145253.41813,1457,0.047330185770988464
1653145302.929913,1466,0.01545226201415062
1653145303.640235,1467,0.03799367696046829
1653145381.845929,1478,0.04608476534485817
1653145399.434472,1486,0.02938113361597061
1653145400.149773,1487,0.04159669578075409
1653145409.595696,1490,0.04333140701055527
1653145421.893107,1492,0.048900749534368515
1653145424.371774,1493,0.0500686913728714
1653145437.522239,1501,0.010463153943419456
1653145441.133037,1502,0.04656064510345459
1653145441.843953,1503,0.021596161648631096
1653145442.557338,1504,0.04014784097671509
1653145450.270588,1507,0.021966684609651566
1653145453.204455,1509,0.049826495349407196
1653145464.493437,1510,0.04843879118561745
1653145481.50355,1511,0.049334850162267685
1653145514.788017,1519,0.05024002119898796
1653145544.44952,1524,0.05708921328186989
1653145546.984095,1525,0.050979483872652054
1653145557.438461,1528,0.05051962658762932
1653145582.588116,1535,0.05077265948057175
1653145590.5204,1537,0.049330826848745346
1653145647.588972,1547,0.04977516084909439
1653145675.816996,1552,0.0473724864423275
1653145678.426762,1553,0.05528784543275833
1653145683.743216,1555,0.05072884261608124
1653145686.354338,1556,0.056611012667417526
1653145702.069469,1562,0.04683912917971611
1653145720.449377,1569,0.050460655242204666
1653145723.051828,1570,0.04694737121462822
1653145753.373329,1579,0.05121353641152382
1653145777.592391,1583,0.05117052048444748
1653145783.408076,1585,0.13868451118469238
1653145798.127672,1589,0.023314591497182846
1653145819.571153,1598,0.05061524733901024
1653145826.556077,1600,0.05002288520336151
1653145837.210436,1603,0.12988092005252838
1653145840.291349,1605,0.036828309297561646
1653145844.353034,1606,0.04988539591431618
1653145859.208495,1611,0.07381246238946915
1653145882.645124,1614,0.053225550800561905
1653145897.496849,1619,0.048579685389995575
1653145906.3469,1621,0.04783518612384796
1653145919.22398,1625,0.05031244084239006
1653145933.580954,1627,0.06551173329353333
1653145941.927336,1628,0.03980528935790062
1653145942.63862,1629,0.05804712697863579
1653145954.087856,1633,0.021206825971603394
1653145978.5383,1638,0.015159038826823235
1653145987.479021,1641,0.0530531220138073
1653145992.853875,1643,0.0440601147711277
1653146001.439666,1646,0.052109621465206146
1653146010.001457,1649,0.05818831920623779
1653146021.376569,1653,0.05484267324209213
1653146052.966842,1660,0.04549675062298775
1653146055.847303,1661,0.04088457301259041
1653146058.696193,1662,0.04016776755452156
1653146085.067756,1669,0.05434339866042137
1653146103.682652,1671,0.05299467220902443
1653146109.913156,1673,0.019328663125634193
1653146118.803614,1676,0.0596090666949749
1653146127.682564,1677,0.053926076740026474
1653146150.871582,1683,0.11624253541231155
1653146154.706549,1684,0.051853734999895096
1653146180.669592,1692,0.10654608905315399
1653146199.972967,1695,0.05486926808953285
1653146205.983099,1696,0.05431356653571129
1653146210.770493,1697,0.05412553623318672
1653146224.612686,1698,0.05953250825405121
1653146233.977073,1700,0.08522424101829529
1653146288.779516,1703,0.060641832649707794
1653146308.993735,1710,0.06304559856653214
1653146309.735627,1711,0.061914339661598206
1653146324.745971,1716,0.08377566933631897
1653146327.687653,1718,0.08671297132968903
1653146330.769774,1719,0.05509205162525177
1653146334.427467,1720,0.054680176079273224
1653146384.273631,1729,0.061987075954675674
1653146414.417407,1733,0.05095229670405388
1653146429.315875,1735,0.05518914759159088
1653146432.796843,1736,0.056777436286211014
1653146436.48456,1738,0.019626619294285774
1653146445.0128,1743,0.08413387835025787
1653146447.235531,1744,0.038836535066366196
1653146452.701803,1746,0.11257472634315491
1653146453.416673,1747,0.09832347929477692
1653146455.642168,1748,0.028901729732751846
1653146483.76172,1751,0.06178321689367294
1653146502.257851,1753,0.06548682600259781
1653146505.851919,1755,0.05965988710522652
1653146580.161143,1764,0.06046484038233757
1653146584.184111,1767,0.04951142892241478
1653146608.830502,1776,0.05934060737490654
1653146619.008999,1782,0.059587687253952026
1653146623.04626,1783,0.06129107251763344
1653146644.703619,1789,0.09390515089035034
1653146645.886383,1790,0.06276607513427734
1653146647.104631,1791,0.07651842385530472
1653146649.554138,1793,0.06500973552465439
1653146657.279642,1799,0.049861740320920944
1653146664.760374,1805,0.05965239182114601
1653146665.596917,1806,0.041209664195775986
1653146674.510866,1814,0.10157988965511322
1653146679.950559,1815,0.059784431010484695
1653146690.893986,1818,0.07996620982885361
1653146698.908395,1821,0.06690237671136856
1653146735.792963,1825,0.062445398420095444
1653146737.236233,1827,0.09042052179574966
