Wall time,Step,Value
1653140620.905563,393,3.3246469497680664
1653140677.797894,409,3.6677157878875732
1653140704.421013,416,3.7876904010772705
1653140722.04998,422,3.7928688526153564
1653140724.863422,423,3.7568202018737793
1653140730.854718,425,3.7389683723449707
1653140753.159698,431,3.884615421295166
1653140778.59228,440,3.804621696472168
1653140784.472226,442,3.7785398960113525
1653140787.689629,443,3.7822484970092773
1653140797.559204,446,3.776721477508545
1653140817.722175,452,3.806264877319336
1653140853.968314,460,3.7774250507354736
1653140857.689339,461,3.8022048473358154
1653140868.24324,464,3.8765134811401367
1653140873.586171,465,4.00501012802124
1653140903.193136,474,3.9977948665618896
1653140906.036072,475,3.940500259399414
1653140957.744967,486,4.026623725891113
1653140966.106463,489,3.9094505310058594
1653140969.111283,490,3.9101133346557617
1653140977.128165,492,4.02551794052124
1653140983.155305,494,3.864885091781616
1653141024.785071,508,3.2829947471618652
1653141046.462341,513,3.2003209590911865
1653141047.897953,515,3.2003209590911865
1653141057.564508,518,3.2571516036987305
1653141062.856486,520,3.2483139038085938
1653141109.635838,525,3.3611690998077393
1653141112.407616,526,3.3474223613739014
1653141130.222967,532,3.1258933544158936
1653141136.279335,534,3.124711275100708
1653141139.301738,535,3.12109375
1653141145.697331,537,3.148531675338745
1653141149.695356,538,3.2080533504486084
1653141159.380972,541,3.182023048400879
1653141166.291002,543,3.2296955585479736
1653141181.172287,548,3.1916654109954834
1653141184.133914,549,3.189824104309082
1653141209.962209,558,2.9088330268859863
1653141216.369597,560,2.8071489334106445
1653141228.732774,564,2.6935575008392334
1653141231.539938,565,2.5591750144958496
1653141234.283115,566,2.553976535797119
1653141244.358628,570,2.512970447540283
1653141255.577713,574,2.283033609390259
1653141260.859018,575,2.2538411617279053
1653141270.752596,578,2.0614476203918457
1653141278.155616,580,1.9516205787658691
1653141284.766102,582,2.007093667984009
1653141287.50203,583,2.016775369644165
1653141290.263376,584,2.029991626739502
1653141293.099323,585,2.040998697280884
1653141298.774152,587,2.046760320663452
1653141302.954373,588,2.149282932281494
1653141320.382536,593,2.33059024810791
1653141324.839172,594,2.404104709625244
1653141369.2264,601,3.495805025100708
1653141379.39873,603,3.7219009399414062
1653141400.579537,609,3.862332820892334
1653141403.51032,611,3.7748231887817383
1653141419.979526,616,3.9531519412994385
1653141442.074215,621,4.162904739379883
1653141451.355984,623,4.436568737030029
1653141503.268679,635,5.268369197845459
1653141531.776174,642,5.412066459655762
1653141534.490279,643,5.346456050872803
1653141544.683473,645,5.62996768951416
1653141548.032161,646,5.647566795349121
1653141555.130396,647,5.952142238616943
1653141559.839387,648,6.0589680671691895
1653141570.543785,650,6.369689464569092
1653141580.265976,653,6.505859375
1653141604.035691,657,6.80246639251709
1653141606.977245,658,6.825778484344482
1653141620.715965,662,6.9791951179504395
1653141633.751202,665,7.285440444946289
1653141656.368853,669,7.664458751678467
1653141674.44837,672,7.805566310882568
1653141678.504989,673,7.8903398513793945
1653141689.726331,675,8.212677001953125
1653141693.920035,676,8.319136619567871
1653141700.389544,678,8.395052909851074
1653141703.500972,679,8.382574081420898
1653141706.508241,680,8.375253677368164
1653141715.859684,683,8.343011856079102
1653141719.617932,684,8.40500545501709
1653141723.015018,685,8.405858993530273
1653141733.002116,687,8.636578559875488
1653141739.364527,689,8.481592178344727
1653141743.857244,690,8.419243812561035
1653141774.508886,697,8.508052825927734
1653141786.933945,700,8.379777908325195
1653141815.738705,704,8.288110733032227
1653141826.169313,707,8.301508903503418
1653141832.985822,709,8.228143692016602
1653141840.059725,711,8.344860076904297
1653141852.069114,715,8.292759895324707
1653141863.766361,719,8.054327011108398
1653141880.543314,722,8.4579496383667
1653141894.777069,723,8.466596603393555
1653141897.869379,724,8.365132331848145
1653141903.308129,725,8.421405792236328
1653141928.82162,731,8.616117477416992
1653141968.446028,737,8.782018661499023
1653141977.71005,739,8.908880233764648
1653141981.237129,740,8.940014839172363
1653141996.649563,744,9.089832305908203
1653142005.971366,747,8.59516716003418
1653142009.178502,748,8.508519172668457
1653142033.034808,751,8.481785774230957
1653142036.978527,752,8.517313003540039
1653142042.88437,753,8.697783470153809
1653142056.113748,755,9.037169456481934
1653142066.984678,757,9.242255210876465
1653142091.29294,763,9.319025993347168
1653142109.621404,766,9.519967079162598
1653142114.563567,767,9.642688751220703
1653142134.56234,770,9.693436622619629
1653142137.612698,771,9.6531343460083
1653142140.857665,772,9.664193153381348
1653142147.259007,774,9.613320350646973
1653142150.68556,775,9.390169143676758
1653142169.585249,781,9.346179962158203
1653142180.043853,785,9.265524864196777
1653142182.658534,786,9.163004875183105
1653142193.896615,788,9.343931198120117
1653142213.835119,790,9.669331550598145
1653142221.864284,792,9.908029556274414
1653142224.626403,793,9.949749946594238
1653142227.324543,794,9.838001251220703
1653142231.715008,795,9.776041984558105
1653142235.62422,796,9.566736221313477
1653142239.112437,799,8.996665000915527
1653142246.492406,801,8.865427017211914
1653142260.924287,803,9.296011924743652
1653142280.807491,806,9.346256256103516
1653142286.833343,808,9.276388168334961
1653142289.772758,809,9.261710166931152
1653142293.963332,810,9.348753929138184
1653142311.199516,816,9.573807716369629
1653142313.415826,817,9.550399780273438
1653142325.646593,819,10.023695945739746
1653142343.561175,822,9.658082008361816
1653142354.714502,826,9.055397987365723
1653142363.094836,829,8.911052703857422
1653142386.859994,832,9.642899513244629
1653142398.404773,833,9.552952766418457
1653142407.504782,835,9.528767585754395
1653142410.38114,837,9.38725757598877
1653142413.311206,839,9.136494636535645
1653142433.468144,844,9.302933692932129
1653142444.143597,847,9.418344497680664
1653142461.59046,849,9.545209884643555
1653142510.970054,864,8.908784866333008
1653142534.169694,868,8.2136812210083
1653142537.836182,870,8.214699745178223
1653142538.758458,871,8.170238494873047
1653142545.438751,875,8.129213333129883
1653142556.677707,877,8.446359634399414
1653142569.681882,881,8.454839706420898
1653142576.560728,883,8.506040573120117
1653142596.448122,885,8.864980697631836
1653142609.995726,888,8.741449356079102
1653142617.049719,890,8.487771987915039
1653142620.183704,891,8.458165168762207
1653142627.59283,893,8.4207124710083
1653142639.95783,897,8.324124336242676
1653142653.45081,901,8.406439781188965
1653142678.26896,908,7.8231706619262695
1653142680.909723,909,7.820356845855713
1653142684.555825,910,7.761468410491943
1653142687.693389,911,7.640803337097168
1653142695.246478,913,7.620797157287598
1653142704.884944,916,7.643759250640869
1653142707.607686,917,7.68173360824585
1653142710.450023,918,7.581655025482178
1653142730.046441,921,7.965640068054199
1653142747.362887,922,7.993891716003418
1653142750.716463,923,8.011910438537598
1653142753.571746,924,8.012863159179688
1653142787.510687,932,7.841099739074707
1653142790.565394,933,7.831717014312744
1653142816.320278,936,8.113800048828125
1653142843.933707,943,8.258567810058594
1653142853.803234,946,8.290070533752441
1653142902.763818,954,8.56482982635498
1653142906.836311,955,8.613372802734375
1653142940.844501,957,9.822914123535156
1653142943.611278,958,9.863608360290527
1653142946.787886,959,9.916780471801758
1653142965.558685,962,10.097369194030762
1653142975.737288,963,10.09259033203125
1653142981.463509,965,9.906532287597656
1653142990.774251,967,10.065839767456055
1653143019.5155,972,11.046852111816406
1653143031.205283,973,11.108829498291016
1653143045.46271,977,10.908880233764648
1653143049.037135,978,10.975286483764648
1653143054.726839,979,11.156941413879395
1653143069.244738,980,11.935053825378418
1653143104.197881,983,12.994782447814941
1653143108.357405,984,12.880792617797852
1653143113.805847,985,12.909517288208008
1653143132.633181,988,12.830218315124512
1653143135.530629,989,12.793717384338379
1653143168.180249,997,13.46486759185791
1653143191.998338,1001,13.688836097717285
1653143201.390893,1003,13.935206413269043
1653143209.989908,1005,14.085783958435059
1653143217.25309,1006,14.433351516723633
1653143229.909053,1009,14.660703659057617
1653143254.080054,1012,15.012392044067383
1653143257.182383,1013,14.999712944030762
1653143260.062228,1014,14.985244750976562
1653143263.056204,1015,14.985523223876953
1653143271.517902,1018,14.985222816467285
1653143293.10986,1026,13.928146362304688
1653143298.56789,1028,13.604162216186523
1653143309.577284,1032,13.475468635559082
1653143312.290738,1033,13.467242240905762
1653143321.373708,1036,12.967788696289062
1653143333.204109,1038,12.97779655456543
1653143353.994569,1040,13.6984224319458
1653143391.077361,1045,14.402670860290527
1653143430.079318,1052,14.48961353302002
1653143434.394812,1053,14.517024993896484
1653143443.915821,1056,13.797127723693848
1653143450.01018,1058,13.010725975036621
1653143474.607025,1064,12.852740287780762
1653143480.85575,1065,13.096026420593262
1653143499.129119,1067,13.116227149963379
1653143503.908648,1069,12.518375396728516
1653143519.874191,1073,12.359374046325684
1653143546.963035,1077,12.893752098083496
1653143553.618492,1079,12.912628173828125
1653143565.961729,1084,10.984405517578125
1653143569.209536,1085,10.926161766052246
1653143569.923686,1086,10.90403938293457
1653143599.434001,1093,10.655125617980957
1653143611.50621,1094,10.765348434448242
1653143644.942265,1100,11.826751708984375
1653143657.915781,1104,11.373636245727539
1653143672.48337,1105,11.348488807678223
1653143686.336351,1106,11.760577201843262
1653143744.541905,1115,12.577320098876953
1653143751.362471,1117,12.599366188049316
1653143764.437824,1120,12.857120513916016
1653143787.17936,1126,13.271241188049316
1653143787.890857,1127,13.229360580444336
1653143804.611395,1131,13.785477638244629
1653143818.560188,1134,14.454483032226562
1653143824.121382,1135,14.570080757141113
1653143839.631637,1136,14.832860946655273
1653143898.522017,1150,13.627727508544922
1653143912.832082,1153,13.959023475646973
1653143922.495955,1156,13.922730445861816
1653143925.189147,1157,13.907594680786133
1653143927.915272,1158,13.892362594604492
1653143952.238488,1161,14.647712707519531
1653143963.519692,1162,15.394264221191406
1653143966.647122,1163,15.055755615234375
1653144048.181006,1181,15.477807998657227
1653144054.757091,1183,15.394597053527832
1653144058.008483,1184,15.371212005615234
1653144064.512247,1186,15.308894157409668
1653144096.269279,1187,15.308894157409668
1653144117.343624,1193,14.894412994384766
1653144118.066098,1194,14.78419017791748
1653144121.037229,1196,14.431031227111816
1653144129.864561,1198,14.256815910339355
1653144136.224481,1200,13.796231269836426
1653144145.617711,1202,14.169384002685547
1653144173.480582,1205,14.568984031677246
1653144188.329865,1207,14.275469779968262
1653144198.043456,1209,14.468955039978027
1653144203.549815,1211,14.450753211975098
1653144209.107199,1213,13.934587478637695
1653144214.546251,1215,13.051151275634766
1653144267.92932,1225,13.77048110961914
1653144275.875725,1229,13.80311393737793
1653144304.540867,1233,13.833855628967285
1653144305.252989,1234,13.158055305480957
1653144305.964091,1235,12.969536781311035
1653144313.21746,1237,12.431133270263672
1653144327.423922,1240,12.203543663024902
1653144340.014125,1243,12.665910720825195
1653144349.20773,1245,12.776379585266113
1653144374.747237,1248,13.682826042175293
1653144400.098067,1254,14.469313621520996
1653144409.033645,1256,14.659209251403809
1653144416.56478,1258,14.947147369384766
1653144421.712123,1259,14.768586158752441
1653144425.351973,1262,13.202753067016602
1653144428.887279,1263,13.417859077453613
1653144429.598021,1264,13.3593168258667
1653144437.008907,1267,13.029134750366211
1653144463.77632,1275,12.66210651397705
1653144473.491622,1280,12.750617980957031
1653144480.235229,1282,12.634368896484375
1653144509.656953,1288,13.097936630249023
1653144526.676426,1292,13.043413162231445
1653144529.521102,1293,13.083740234375
1653144532.703219,1294,13.132545471191406
1653144540.187501,1295,13.6058349609375
1653144571.692579,1301,13.672281265258789
1653144592.147588,1304,14.517330169677734
1653144626.473762,1311,14.671221733093262
1653144629.398819,1313,14.608799934387207
1653144648.120108,1316,15.58022689819336
1653144652.686004,1317,15.784431457519531
1653144660.638716,1320,15.498550415039062
1653144674.339161,1326,14.974930763244629
1653144682.867739,1328,15.596353530883789
1653144688.854985,1331,14.986148834228516
1653144702.216559,1334,15.59622573852539
1653144707.430163,1335,15.905956268310547
1653144720.476453,1336,15.957047462463379
1653144723.326464,1337,15.641768455505371
1653144726.047477,1338,15.503687858581543
1653144742.972696,1344,15.062263488769531
1653144797.687764,1350,15.124258041381836
1653144806.378959,1356,14.196463584899902
1653144820.47823,1362,14.530899047851562
1653144830.546183,1367,14.212809562683105
1653144867.431277,1371,15.48827838897705
1653144894.287894,1378,15.872024536132812
1653144899.536164,1380,16.23013687133789
1653144907.210844,1383,15.793256759643555
1653144915.475134,1385,15.613713264465332
1653144916.185769,1386,15.613713264465332
1653144924.957377,1389,15.538091659545898
1653144929.04393,1390,15.598071098327637
1653144939.073088,1392,15.811179161071777
1653144941.837498,1393,15.809346199035645
1653144957.375365,1396,16.123531341552734
1653145040.190769,1413,15.251622200012207
1653145042.926565,1414,14.956316947937012
1653145046.226209,1415,14.890372276306152
1653145065.983549,1420,14.612298965454102
1653145086.521265,1423,15.609879493713379
1653145120.243833,1427,16.122142791748047
1653145123.420299,1428,16.18603515625
1653145125.983592,1429,16.341140747070312
1653145151.295688,1433,17.324138641357422
1653145152.009085,1434,16.44080352783203
1653145154.223631,1435,16.131072998046875
1653145166.354245,1437,17.189289093017578
1653145179.056154,1439,18.38106346130371
1653145192.737043,1441,18.59225082397461
1653145205.471711,1443,19.005741119384766
1653145229.101017,1451,18.35892677307129
1653145246.336591,1456,18.62282371520996
1653145253.417998,1457,19.45292854309082
1653145302.928976,1466,20.891530990600586
1653145303.640096,1467,20.891530990600586
1653145381.845668,1478,20.283985137939453
1653145399.434251,1486,20.005203247070312
1653145400.149444,1487,20.005203247070312
1653145409.595553,1490,19.992786407470703
1653145421.891261,1492,20.30217170715332
1653145424.371557,1493,20.441272735595703
1653145437.521962,1501,19.03304100036621
1653145441.132701,1502,18.7080020904541
1653145441.843808,1503,18.511093139648438
1653145442.556774,1504,18.44983673095703
1653145450.270398,1507,18.70000648498535
1653145453.204112,1509,17.862401962280273
1653145464.493125,1510,18.998878479003906
1653145481.503393,1511,19.731014251708984
1653145514.787648,1519,21.14598846435547
1653145544.449304,1524,19.456628799438477
1653145546.983926,1525,19.256126403808594
1653145557.438199,1528,19.285987854003906
1653145582.587729,1535,19.665773391723633
1653145590.5202,1537,18.786951065063477
1653145647.588776,1547,17.970481872558594
1653145675.816777,1552,18.225200653076172
1653145678.425397,1553,18.259267807006836
1653145683.742724,1555,17.979799270629883
1653145686.354202,1556,17.757890701293945
1653145702.069296,1562,15.993917465209961
1653145720.449103,1569,14.669973373413086
1653145723.051676,1570,13.318327903747559
1653145753.372936,1579,13.21460247039795
1653145777.591715,1583,13.79013442993164
1653145783.407715,1585,13.944465637207031
1653145798.127319,1589,14.603485107421875
1653145819.570244,1598,13.421050071716309
1653145826.554441,1600,13.497871398925781
1653145837.21004,1603,13.489922523498535
1653145840.290881,1605,13.489922523498535
1653145844.352431,1606,13.066954612731934
1653145859.207977,1611,11.61963176727295
1653145882.592268,1614,12.024950981140137
1653145897.496569,1619,10.638731002807617
1653145906.346717,1621,10.481592178344727
1653145919.22271,1625,10.454200744628906
1653145933.580787,1627,11.7146577835083
1653145941.927099,1628,11.507500648498535
1653145942.638366,1629,11.47433853149414
1653145954.087646,1633,11.144123077392578
1653145978.537924,1638,10.897306442260742
1653145987.478765,1641,10.121159553527832
1653145992.852659,1643,9.97183609008789
1653146001.439485,1646,9.341913223266602
1653146010.000969,1649,8.780299186706543
1653146021.376396,1653,8.776108741760254
1653146052.965509,1660,8.794060707092285
1653146055.847142,1661,8.799637794494629
1653146058.696027,1662,8.803546905517578
1653146085.067283,1669,11.002121925354004
1653146103.681421,1671,11.941452980041504
1653146109.912698,1673,11.868977546691895
1653146118.803431,1676,11.666794776916504
1653146127.682415,1677,12.473934173583984
1653146150.871367,1683,13.056669235229492
1653146154.706382,1684,13.046185493469238
1653146180.669277,1692,12.928572654724121
1653146199.972723,1695,14.481969833374023
1653146205.982936,1696,14.933196067810059
1653146210.770229,1697,14.97928237915039
1653146224.61254,1698,15.532600402832031
1653146233.976779,1700,16.395658493041992
1653146288.777116,1703,16.687633514404297
1653146308.992908,1710,16.24127960205078
1653146309.735461,1711,16.24127960205078
1653146324.745722,1716,16.546680450439453
1653146327.685769,1718,16.140933990478516
1653146330.769569,1719,15.862576484680176
1653146334.426163,1720,15.626424789428711
1653146384.272812,1729,16.71518325805664
1653146414.416525,1733,17.24721336364746
1653146429.314037,1735,18.4195556640625
1653146432.795541,1736,17.927047729492188
1653146436.484343,1738,18.02396011352539
1653146445.012639,1743,18.048322677612305
1653146447.235227,1744,18.01679039001465
1653146452.701624,1746,18.409046173095703
1653146453.416014,1747,18.372684478759766
1653146455.640412,1748,18.33693504333496
1653146483.761413,1751,19.645034790039062
1653146502.257556,1753,21.65885353088379
1653146505.851525,1755,21.724821090698242
1653146580.159619,1764,23.602338790893555
1653146584.183195,1767,23.585615158081055
1653146608.830234,1776,21.124025344848633
1653146619.0079,1782,19.014795303344727
1653146623.045869,1783,19.278173446655273
1653146644.703098,1789,18.631664276123047
1653146645.886208,1790,18.143489837646484
1653146647.104301,1791,18.14544677734375
1653146649.553602,1793,18.15057373046875
1653146657.278383,1799,14.474043846130371
1653146664.760164,1805,13.926304817199707
1653146665.596464,1806,13.926304817199707
1653146674.510223,1814,13.661885261535645
1653146679.949926,1815,13.453392028808594
1653146690.893511,1818,13.91458511352539
1653146698.907844,1821,14.260431289672852
1653146735.792528,1825,15.338614463806152
1653146737.236086,1827,14.945210456848145
1653146751.416286,1831,13.577698707580566
1653146784.138963,1837,14.511748313903809
1653146797.839875,1841,15.264525413513184
1653146798.553636,1842,15.264525413513184
1653146815.392343,1845,15.973288536071777
1653146880.768302,1850,18.09449577331543
1653146900.571311,1854,16.78643798828125
1653146910.566258,1856,17.766435623168945
1653146913.511995,1858,17.766435623168945
1653146920.51222,1859,17.31856346130371
1653146933.58193,1860,17.300716400146484
1653146946.66693,1867,16.527856826782227
1653146953.86381,1869,16.76166534423828
1653146961.746459,1870,17.304079055786133
1653147002.134443,1876,18.651906967163086
1653147008.132487,1877,19.236289978027344
1653147008.847129,1878,19.191316604614258
1653147011.795461,1880,19.187623977661133
1653147026.628702,1882,20.351390838623047
1653147113.285379,1894,20.208595275878906
1653147140.790104,1903,20.566143035888672
1653147148.485292,1907,20.70030975341797
1653147193.050892,1912,23.018770217895508
1653147196.182612,1913,23.044788360595703
1653147211.203659,1918,22.916091918945312
1653147214.249975,1919,22.94846534729004
1653147222.718147,1920,23.661211013793945
1653147233.857782,1924,21.920520782470703
1653147273.124248,1925,21.43065643310547
1653147285.749816,1931,20.549701690673828
1653147292.564885,1935,18.248153686523438
1653147300.479716,1936,18.242557525634766
1653147304.540292,1937,18.33450698852539
1653147311.223414,1939,18.393129348754883
1653147315.655864,1940,17.296720504760742
1653147330.697045,1945,16.84817886352539
1653147357.551754,1948,16.661901473999023
1653147373.006535,1950,16.367746353149414
1653147385.988728,1953,15.482277870178223
1653147401.826745,1956,14.968399047851562
1653147413.74365,1959,15.15174388885498
1653147425.50117,1961,15.65000057220459
1653147454.050129,1967,15.666290283203125
1653147464.176746,1968,16.50290298461914
1653147465.632269,1970,15.607743263244629
1653147472.195487,1972,15.771395683288574
1653147499.972267,1981,13.668731689453125
1653147500.69466,1982,13.608148574829102
1653147502.921613,1983,13.583761215209961
1653147512.272015,1984,14.147071838378906
1653147566.108854,1998,16.632301330566406
1653147574.313916,2002,16.776752471923828
1653147654.175197,2006,17.397380828857422
1653147656.526735,2007,17.397380828857422
1653147662.089862,2010,15.178199768066406
1653147664.354824,2011,15.145051956176758
1653147674.614632,2014,14.792902946472168
1653147684.549519,2016,15.169538497924805
1653147685.990803,2018,14.951398849487305
1653147720.17953,2023,16.657211303710938
1653147729.471625,2026,16.555238723754883
1653147758.563842,2028,17.640995025634766
1653147763.247794,2029,17.808162689208984
1653147770.467149,2031,17.902109146118164
1653147787.49462,2034,18.98124885559082
1653147791.226436,2037,18.591779708862305
1653147803.00715,2039,19.009807586669922
1653147806.728329,2042,18.586585998535156
1653147820.834663,2045,18.415496826171875
1653147821.553032,2046,17.967920303344727
1653147837.468532,2049,17.050268173217773
1653147851.442401,2052,17.6415958404541
1653147870.178927,2060,16.045503616333008
1653147872.406062,2061,15.300033569335938
1653147878.747256,2063,15.604223251342773
1653147894.069528,2068,14.931900024414062
1653147911.905588,2073,14.408230781555176
1653147916.063848,2074,14.232072830200195
1653147927.473037,2075,14.718180656433105
1653147932.511989,2077,14.935356140136719
1653147933.2343,2078,14.935356140136719
1653147941.632779,2080,14.620577812194824
1653147949.719967,2082,15.129812240600586
1653147955.23352,2085,14.157217979431152
1653147955.950209,2086,14.157217979431152
1653147963.711437,2090,12.809269905090332
1653147977.612965,2095,12.647950172424316
1653147980.575549,2097,12.647950172424316
1653147995.323235,2103,11.673888206481934
1653147996.047867,2104,11.673888206481934
1653147996.771123,2105,11.673888206481934
1653147999.003159,2106,11.673888206481934
1653148003.254557,2107,11.889163970947266
1653148054.276481,2110,11.850739479064941
1653148057.284609,2112,11.787619590759277
1653148066.353439,2115,11.690563201904297
1653148070.673155,2116,11.61771011352539
1653148087.236828,2119,12.229357719421387
1653148096.624446,2121,11.202576637268066
1653148098.066732,2123,10.189481735229492
1653148100.29095,2124,10.189481735229492
1653148105.653579,2125,10.420109748840332
1653148126.389343,2129,9.936142921447754
1653148146.01241,2133,9.411149978637695
1653148152.100604,2134,9.47854232788086
1653148155.803181,2135,9.543397903442383
1653148166.19599,2139,9.253837585449219
1653148166.987612,2140,9.253837585449219
1653148172.724402,2142,9.321320533752441
1653148180.611588,2143,9.500109672546387
1653148190.552119,2145,9.871063232421875
1653148193.684563,2146,9.908888816833496
1653148197.191177,2147,9.972136497497559
1653148209.547019,2149,9.672733306884766
1653148212.546248,2150,9.645339965820312
1653148231.402382,2152,10.186107635498047
1653148258.829119,2155,11.245311737060547
1653148262.488585,2157,10.965527534484863
1653148263.221746,2158,10.731324195861816
1653148275.096073,2164,10.623948097229004
1653148279.796584,2165,10.879789352416992
1653148284.644194,2166,11.146389961242676
1653148294.626719,2170,10.644453048706055
1653148301.336317,2172,11.038650512695312
1653148304.2802,2174,10.81011962890625
1653148406.760879,2178,11.578912734985352
1653148427.895703,2185,10.631129264831543
1653148434.193148,2188,10.64116382598877
1653148441.70057,2190,10.479864120483398
1653148450.279593,2192,10.709831237792969
1653148451.026603,2193,10.490357398986816
1653148465.889695,2197,10.871068954467773
1653148469.479657,2199,10.82250690460205
1653148470.202974,2200,10.82250690460205
1653148472.435052,2201,10.82250690460205
1653148483.836513,2204,10.945690155029297
1653148503.09421,2208,11.531017303466797
1653148507.001707,2209,11.552234649658203
1653148524.732424,2212,11.690851211547852
1653148535.993471,2215,11.646860122680664
1653148556.54376,2225,10.667712211608887
1653148558.77251,2226,10.124295234680176
1653148568.698234,2229,9.8458833694458
1653148569.419456,2230,9.8458833694458
1653148577.730659,2232,9.708500862121582
1653148581.486132,2235,9.268824577331543
1653148589.125549,2237,9.266345024108887
1653148596.579705,2238,9.440107345581055
1653148619.874799,2240,10.916571617126465
1653148634.935254,2241,10.94301986694336
1653148639.411391,2242,11.03947639465332
1653148640.141283,2243,10.612232208251953
1653148643.106637,2245,10.241279602050781
1653148652.710989,2247,10.432162284851074
1653148659.469544,2248,10.51348876953125
1653148670.118745,2252,9.20112133026123
1653148670.842337,2253,9.176568031311035
1653148677.267112,2255,8.39111328125
1653148680.993334,2258,8.277297973632812
1653148704.089387,2263,8.710344314575195
1653148745.845321,2275,8.171239852905273
1653148767.654134,2279,7.219048976898193
1653148772.545897,2282,7.304716110229492
1653148780.782177,2287,7.313642978668213
1653148791.243589,2289,7.610488414764404
1653148795.791317,2292,7.417295932769775
1653148809.533086,2298,7.1570587158203125
1653148813.513064,2299,7.2061614990234375
1653148824.520821,2301,7.473237991333008
1653148835.267442,2304,7.3925909996032715
1653148838.985726,2307,6.6008076667785645
1653148843.866671,2308,6.694669723510742
1653148846.868932,2309,6.725627422332764
1653148867.617099,2318,6.780734539031982
1653148872.613449,2319,6.921291828155518
1653148873.358097,2320,6.921291828155518
