Wall time,Step,Value
1653144648.119913,1316,74.05233764648438
1653144652.685831,1317,22.80877113342285
1653144660.637237,1320,-1.0
1653144674.338547,1326,-1.0
1653144682.867538,1328,-1.0
1653144688.854814,1331,-1.0
1653144702.216363,1334,87.33349609375
1653144707.429874,1335,29.973041534423828
1653144720.476111,1336,4.109071254730225
1653144723.326191,1337,3.2128279209136963
1653144726.04716,1338,2.9502367973327637
1653144742.971801,1344,-1.0
1653144797.687347,1350,31.539661407470703
1653144806.378399,1356,-1.0
1653144820.476607,1362,39.81671142578125
1653144830.545867,1367,-1.0
1653144867.430676,1371,15.270625114440918
1653144894.287197,1378,45.266845703125
1653144899.536015,1380,-1.0
1653144907.210405,1383,22.82040023803711
1653144915.474902,1385,-1.0
1653144916.185459,1386,-1.0
1653144924.957157,1389,2.774232864379883
1653144929.04354,1390,11.540661811828613
1653144939.072882,1392,26.20623207092285
1653144941.836833,1393,2.948753833770752
1653144957.375097,1396,27.868873596191406
1653145040.190492,1413,2.925333023071289
1653145042.926387,1414,2.9178781509399414
1653145046.224961,1415,5.265922546386719
1653145065.983263,1420,19.767688751220703
1653145086.52087,1423,53.68490982055664
1653145120.243625,1427,6.248885631561279
1653145123.419983,1428,5.389244556427002
1653145125.983326,1429,14.510489463806152
1653145151.295363,1433,-1.0
1653145152.008757,1434,-1.0
1653145154.223443,1435,-1.0
1653145166.354056,1437,2.771575689315796
1653145179.055447,1439,122.24937438964844
1653145192.736854,1441,53.9683837890625
1653145205.471533,1443,-1.0
1653145229.100848,1451,-1.0
1653145246.336364,1456,24.651962280273438
1653145253.417814,1457,82.01042175292969
1653145302.927147,1466,-1.0
1653145303.639932,1467,-1.0
1653145381.842271,1478,32.064796447753906
1653145399.433362,1486,-1.0
1653145400.148467,1487,-1.0
1653145409.595216,1490,7.394279956817627
1653145421.890807,1492,24.404644012451172
1653145424.37119,1493,16.858837127685547
1653145437.521334,1501,-1.0
1653145441.132043,1502,26.822839736938477
1653145441.843533,1503,-1.0
1653145442.555983,1504,-1.0
1653145450.270169,1507,-1.0
1653145453.2032,1509,-1.0
1653145464.492629,1510,116.87104797363281
1653145481.502947,1511,76.51548767089844
1653145514.786977,1519,76.95865631103516
1653145544.44892,1524,4.4496331214904785
1653145546.98356,1525,1.7397600412368774
1653145557.437866,1528,19.715700149536133
1653145582.587489,1535,36.21786880493164
1653145590.519821,1537,20.492900848388672
1653145647.588416,1547,3.9224936962127686
1653145675.815901,1552,2.308676242828369
1653145678.4241,1553,2.406642436981201
1653145683.742081,1555,2.7543601989746094
1653145686.354025,1556,2.4609663486480713
1653145702.068052,1562,2.59661602973938
1653145720.448632,1569,2.5659029483795166
1653145723.051252,1570,2.84181809425354
1653145753.372415,1579,7.429316997528076
1653145777.589151,1583,2.1427221298217773
1653145783.406822,1585,-1.0
1653145798.126524,1589,-1.0
1653145819.568842,1598,0.5910272598266602
1653145826.554025,1600,1.720456600189209
1653145837.209008,1603,-1.0
1653145840.286422,1605,-1.0
1653145844.351789,1606,0.7434791326522827
1653145859.207221,1611,-1.0
1653145882.424559,1614,24.41782569885254
1653145897.49595,1619,30.20492935180664
1653145906.346494,1621,5.297905921936035
1653145919.222306,1625,2.916074514389038
1653145933.580133,1627,2.7198925018310547
1653145941.926777,1628,-1.0
1653145942.637729,1629,-1.0
1653145954.087427,1633,-1.0
1653145978.537132,1638,-1.0
1653145987.478072,1641,36.767799377441406
1653145992.851567,1643,1.5380926132202148
1653146001.438994,1646,2.7522165775299072
1653146009.999877,1649,2.243947982788086
1653146021.375025,1653,3.023163080215454
1653146052.965232,1660,3.015131711959839
1653146055.846476,1661,2.979067325592041
1653146058.695426,1662,2.987536668777466
1653146085.066965,1669,187.44508361816406
1653146103.680879,1671,62.703094482421875
1653146109.912441,1673,-1.0
1653146118.802635,1676,34.3266487121582
1653146127.68198,1677,82.62136840820312
1653146150.87117,1683,-1.0
1653146154.705987,1684,34.23441696166992
1653146180.669068,1692,-1.0
1653146199.972398,1695,58.04921340942383
1653146205.982597,1696,44.12261199951172
1653146210.769773,1697,11.189876556396484
1653146224.61229,1698,55.92280960083008
1653146233.976584,1700,-1.0
1653146288.736043,1703,55.225425720214844
1653146308.990389,1710,1.4866117238998413
1653146309.734693,1711,-1.0
1653146324.745511,1716,-1.0
1653146327.68407,1718,-1.0
1653146330.769087,1719,2.3690714836120605
1653146334.42514,1720,7.05459451675415
1653146384.270168,1729,109.39698028564453
1653146414.41246,1733,2.628176212310791
1653146429.312413,1735,111.6585464477539
1653146432.794875,1736,22.852262496948242
1653146436.483802,1738,-1.0
1653146445.01186,1743,-1.0
1653146447.234402,1744,-1.0
1653146452.700525,1746,-1.0
1653146453.414861,1747,-1.0
1653146455.638435,1748,-1.0
1653146483.759735,1751,78.55323028564453
1653146502.241939,1753,203.5268096923828
1653146505.850703,1755,10.554030418395996
1653146580.149121,1764,126.37718200683594
1653146584.182673,1767,-1.0
1653146608.827187,1776,5.279307842254639
1653146619.00719,1782,-1.0
1653146623.043267,1783,25.337787628173828
1653146644.702404,1789,-0.7367674708366394
1653146645.885247,1790,-0.8116874098777771
1653146647.10362,1791,-0.8042470216751099
1653146649.552705,1793,-0.7593391537666321
1653146657.276927,1799,-0.8169202208518982
1653146664.759728,1805,-0.5319384336471558
1653146665.595838,1806,-1.0
1653146674.50853,1814,-0.9775165915489197
1653146679.949158,1815,29.393800735473633
1653146690.893064,1818,-1.0
1653146698.907623,1821,46.596981048583984
1653146735.792321,1825,47.9864616394043
1653146737.235868,1827,-1.0
1653146751.415848,1831,-1.0
1653146784.137491,1837,-1.0
1653146797.838595,1841,-1.0
1653146798.55337,1842,-1.0
1653146815.391786,1845,74.77745056152344
1653146880.766455,1850,8.125956535339355
1653146900.570656,1854,-1.0
1653146910.565682,1856,-1.0
1653146913.511581,1858,-1.0
1653146920.511807,1859,72.73980712890625
1653146933.580335,1860,3.7330050468444824
1653146946.666574,1867,-1.0
1653146953.863348,1869,34.27473068237305
1653146961.74605,1870,53.241336822509766
1653147002.133056,1876,8.187023162841797
1653147008.131561,1877,59.83907699584961
1653147008.845768,1878,-1.0
1653147011.794082,1880,-1.0
1653147026.627856,1882,5.0582451820373535
1653147113.282713,1894,-0.1881856471300125
1653147140.787469,1903,15.653762817382812
1653147148.484739,1907,-1.0
1653147193.049708,1912,1.4026418924331665
1653147196.181412,1913,1.634932041168213
1653147211.202063,1918,20.813989639282227
1653147214.249701,1919,2.237412214279175
1653147222.701958,1920,70.27449035644531
1653147233.857298,1924,50.086727142333984
1653147273.122905,1925,-1.0
1653147285.748753,1931,1.6531096696853638
1653147292.563915,1935,0.3555547595024109
1653147300.45724,1936,27.396364212036133
1653147304.53931,1937,8.194877624511719
1653147311.222666,1939,1.607507348060608
1653147315.654772,1940,10.012730598449707
1653147330.696534,1945,40.95438766479492
1653147357.550556,1948,68.91101837158203
1653147373.00468,1950,-1.0
1653147385.988249,1953,71.1493911743164
1653147401.826417,1956,5.625122547149658
1653147413.743149,1959,-1.0
1653147425.493356,1961,73.54711151123047
1653147454.049641,1967,-1.0
1653147464.133735,1968,82.66136169433594
1653147465.630974,1970,-1.0
1653147472.194955,1972,27.65987777709961
1653147499.971433,1981,-1.0
1653147500.693355,1982,-1.0
1653147502.920305,1983,-1.0
1653147512.270047,1984,57.030029296875
1653147566.107948,1998,-1.0
1653147574.313514,2002,-1.0
1653147654.169508,2006,-1.0
1653147656.526184,2007,-1.0
1653147662.089446,2010,-1.0
1653147664.352983,2011,-1.0
1653147674.613671,2014,0.12252742052078247
1653147684.548617,2016,13.317703247070312
1653147685.990008,2018,-1.0
1653147720.173778,2023,-1.0
1653147729.470912,2026,39.8895149230957
1653147758.558483,2028,75.52731323242188
1653147763.243736,2029,16.609373092651367
1653147770.466468,2031,4.277343273162842
1653147787.494036,2034,20.910152435302734
1653147791.213044,2037,-1.0
1653147803.00374,2039,28.542821884155273
1653147806.727191,2042,-1.0
1653147820.834299,2045,-1.0
1653147821.552634,2046,-1.0
1653147837.467135,2049,25.320362091064453
1653147851.432173,2052,24.329065322875977
1653147870.177651,2060,-1.0
1653147872.404227,2061,-1.0
1653147878.746857,2063,-1.0
1653147894.063577,2068,57.91380310058594
1653147911.902808,2073,15.918750762939453
1653147916.062745,2074,4.93425989151001
1653147927.455735,2075,48.770355224609375
1653147932.511413,2077,-1.0
1653147933.233034,2078,-1.0
1653147941.630204,2080,33.604976654052734
1653147949.718948,2082,-1.0
1653147955.232518,2085,13.345232009887695
1653147955.948975,2086,-1.0
1653147963.709785,2090,-1.0
1653147977.611627,2095,-1.0
1653147980.574911,2097,-1.0
1653147995.322088,2103,5.518792152404785
1653147996.047133,2104,-1.0
1653147996.770511,2105,-1.0
1653147999.002817,2106,-1.0
1653148003.253625,2107,20.527610778808594
1653148054.275798,2110,-0.26177385449409485
1653148057.282443,2112,-1.0
1653148066.352377,2115,15.319177627563477
1653148070.67225,2116,6.032329082489014
1653148087.235884,2119,2.933516263961792
1653148096.623628,2121,10.014941215515137
1653148098.066049,2123,-1.0
1653148100.290367,2124,-1.0
1653148105.652695,2125,22.062862396240234
1653148126.388664,2129,-1.0
1653148146.011941,2133,13.182845115661621
1653148152.095817,2134,27.649433135986328
1653148155.802289,2135,5.485490798950195
1653148166.194677,2139,-1.0
1653148166.986891,2140,-1.0
1653148172.723528,2142,5.74826192855835
1653148180.610838,2143,41.72442626953125
1653148190.551904,2145,2.9749410152435303
1653148193.683545,2146,2.782554864883423
1653148197.190442,2147,5.324772357940674
1653148209.545367,2149,37.36631774902344
1653148212.544562,2150,1.546499490737915
1653148231.339169,2152,86.35582733154297
1653148258.824655,2155,101.3669662475586
1653148262.487839,2157,-1.0
1653148263.220375,2158,-1.0
1653148275.095556,2164,-1.0
1653148279.795742,2165,24.894920349121094
1653148284.64296,2166,26.974960327148438
1653148294.624562,2170,27.303258895874023
1653148301.335535,2172,-1.0
1653148304.279644,2174,-1.0
1653148406.754078,2178,42.339534759521484
1653148427.895291,2185,-1.0
1653148434.192521,2188,0.003503704210743308
1653148441.698902,2190,2.427696943283081
1653148450.278266,2192,19.24184226989746
1653148451.025453,2193,-1.0
1653148465.886602,2197,28.47715187072754
1653148469.478701,2199,-1.0
1653148470.202304,2200,-1.0
1653148472.433879,2201,-1.0
1653148483.836244,2204,-1.0
1653148503.092973,2208,-0.11800623685121536
1653148506.99994,2209,1.7498818635940552
1653148524.731599,2212,0.9706693291664124
1653148535.993233,2215,2.740837335586548
1653148556.542673,2225,-1.0
1653148558.771194,2226,-1.0
1653148568.697836,2229,-1.0
1653148569.419123,2230,-1.0
1653148577.727579,2232,18.2423152923584
1653148581.484053,2235,-1.0
1653148589.122695,2237,13.998370170593262
1653148596.575494,2238,19.839082717895508
1653148619.87301,2240,25.326780319213867
1653148634.934225,2241,1.6448488235473633
1653148639.408858,2242,15.393892288208008
1653148640.140004,2243,-1.0
1653148643.102785,2245,-1.0
1653148652.710152,2247,6.644649505615234
1653148659.467056,2248,27.610191345214844
1653148670.11841,2252,-1.0
1653148670.841987,2253,-1.0
1653148677.264644,2255,23.919559478759766
1653148680.992657,2258,-1.0
1653148704.087462,2263,6.704675674438477
1653148745.844581,2275,-1.0
1653148767.652396,2279,3.4782116413116455
1653148772.54528,2282,-1.0
1653148780.78164,2287,-1.0
1653148791.242719,2289,8.570807456970215
1653148795.79041,2292,-1.0
1653148809.531691,2298,-1.0
1653148813.51189,2299,3.910264015197754
1653148824.519184,2301,7.482614517211914
1653148835.263981,2304,11.142546653747559
1653148838.985214,2307,-1.0
1653148843.86538,2308,9.268211364746094
1653148846.86734,2309,4.845654487609863
1653148867.615507,2318,-1.0
1653148872.608274,2319,13.055717468261719
1653148873.35715,2320,-1.0
1653148874.092994,2321,-1.0
1653148879.375576,2323,0.15732461214065552
1653148890.91105,2325,3.5819315910339355
1653148894.608195,2328,-1.0
1653148964.270469,2333,-1.0
1653148970.21165,2335,1.1305992603302002
1653148973.029564,2336,-0.33426856994628906
1653148976.780038,2337,0.6542468070983887
1653148980.226834,2338,0.6520297527313232
1653149014.975423,2346,-1.0
1653149046.13676,2355,45.61098861694336
1653149081.03926,2360,23.20621109008789
1653149115.460522,2368,2.1963608264923096
1653149121.062533,2369,35.211463928222656
1653149140.833354,2372,61.237308502197266
1653149160.087412,2376,-1.0
1653149183.699293,2379,34.63444519042969
1653149196.630072,2383,-1.0
1653149207.761736,2386,31.03573226928711
1653149238.47262,2389,13.050249099731445
